Distance,Speed_HAM,Throttle_HAM,Brake_HAM,DRS_HAM,Speed_LEC,Throttle_LEC,Brake_LEC,DRS_LEC
3410.139139124672,225.0,96.0,False,0,231.0,100.0,False,0
3412.4516391246716,225.0,96.0,False,0,235.0,100.0,False,0
3422.851639124672,234.0,96.0,False,0,235.0142848,99.9928576,False,0
3429.595754773857,235.71666346666666,97.1444423111111,False,0,237.0,99.0,False,0
3446.729088107191,240.0,100.0,False,0,237.0,99.22142811428571,False,0
3449.536744333857,240.656248,100.0,False,0,237.0,100.0,False,0
3463.0801470005235,243.781248,100.0,False,0,241.25999616000001,100.0,False,0
3468.388480333857,245.0,100.0,False,0,241.25999616000001,100.0,False,0
3482.2218136671904,249.0,100.0,False,0,249.0,100.0,False,0
3482.3601549365235,249.0142848,100.0,False,0,249.0,100.0,False,0
3501.742932714302,251.0,100.0,False,0,254.36666453333333,100.0,False,0
3506.0847779130318,252.10714057142857,100.0,False,0,255.0,100.0,False,0
3521.587000135254,256.0,100.0,False,0,259.22999808,100.0,False,0
